date,value
2015-01-31,124211.0
2014-12-31,123039.0
2014-11-30,122222.0
2014-10-31,121017.0
2014-09-30,119979.0
2014-08-31,118764.0
2014-07-31,118294.0
2014-06-30,117884.0
2014-05-31,117288.0
2014-04-30,116297.0
2014-03-31,115280.0
2014-02-28,114942.0
2014-01-31,114667.0
2013-12-31,114561.0
2013-11-30,113960.0
2013-10-31,113366.0
2013-09-30,112436.0
2013-08-31,111623.0
2013-07-31,111077.0
2013-06-30,110392.0
2013-05-31,109542.0
2013-04-30,109196.0
2013-03-31,108786.0
2013-02-28,107987.0
2013-01-31,106567.0
2012-12-31,105268.0
2012-11-30,104412.0
2012-10-31,103665.0
2012-09-30,103142.0
2012-08-31,102801.0
2012-07-31,101884.0
2012-06-30,101427.0
2012-05-31,101310.0
2012-04-30,101217.0
2012-03-31,100993.0
2012-02-29,101250.0
2012-01-31,101890.0
2011-12-31,102660.0
2011-11-30,102575.0
2011-10-31,102747.0
2011-09-30,103103.0
2011-08-31,103850.0
2011-07-31,104895.0
2011-06-30,105163.0
2011-05-31,105149.0
2011-04-30,105040.0
2011-03-31,105432.0
2011-02-28,105893.0
2011-01-31,106470.0
2010-12-31,106730.0
2010-11-30,107911.0
2010-10-31,109171.0
2010-09-30,110047.0
2010-08-31,109263.0
2010-07-31,108426.0
2010-06-30,108672.0
2010-05-31,110066.0
2010-04-30,111010.0
2010-03-31,111704.0
2010-02-28,111623.0
2010-01-31,111634.0
2009-12-31,111604.0
2009-11-30,111900.0
2009-10-31,111971.0
2009-09-30,112432.0
2009-08-31,113952.0
2009-07-31,115705.0
2009-06-30,116993.0
2009-05-31,117426.0
2009-04-30,118920.0
2009-03-31,119925.0
2009-02-28,121485.0
2009-01-31,122526.0
2008-12-31,124007.0
2008-11-30,124901.0
2008-10-31,126006.0
2008-09-30,127087.0
2008-08-31,128115.0
2008-07-31,129438.0
2008-06-30,130564.0
2008-05-31,131727.0
2008-04-30,131428.0
2008-03-31,131855.0
2008-02-29,131929.0
2008-01-31,132241.0
2007-12-31,132109.0
2007-11-30,131827.0
2007-10-31,131572.0
2007-09-30,131132.0
2007-08-31,130697.0
2007-07-31,129145.0
2007-06-30,128004.0
2007-05-31,127012.0
2007-04-30,126989.0
2007-03-31,126246.0
2007-02-28,125486.0
2007-01-31,124513.0
2006-12-31,123846.0
2006-11-30,122271.0
2006-10-31,120910.0
2006-09-30,119066.0
2006-08-31,117952.0
2006-07-31,117016.0
2006-06-30,115769.0
2006-05-31,114452.0
2006-04-30,112807.0
2006-03-31,111381.0
2006-02-28,109952.0
2006-01-31,108579.0
2005-12-31,107037.0
2005-11-30,106167.0
2005-10-31,105052.0
2005-09-30,104239.0
2005-08-31,103437.0
2005-07-31,102798.0
2022-12-31,473318.0
2022-11-30,482989.0
2022-10-31,496331.0
2022-09-30,508313.0
2022-08-31,438199.0
2022-07-31,430278.0
2022-06-30,428223.0
2022-05-31,423993.0
2022-04-30,430544.0
2022-03-31,421372.0
2022-02-28,403240.0
2022-01-31,395091.0
2021-12-31,380879.0
2021-11-30,375318.0
2021-10-31,367944.0
2021-09-30,357300.0
2021-08-31,347079.0
2021-07-31,322465.0
2021-06-30,317923.0
2021-05-31,312644.0
2021-04-30,300674.0
2021-03-31,295895.0
2021-02-28,290703.0
2021-01-31,296448.0
2020-12-31,291478.0
2020-11-30,291384.0
2020-10-31,283060.0
2020-09-30,276670.0
2020-08-31,271124.0
2020-07-31,263647.0
2020-06-30,284295.0
2020-05-31,282084.0
2020-04-30,280057.0
2020-03-31,279022.0
2020-02-29,275986.0
2020-01-31,272860.0
2019-12-31,269404.0
2019-11-30,267085.0
2019-10-31,265767.0
2019-09-30,265018.0
2019-08-31,264133.0
2019-07-31,261744.0
2019-06-30,259100.0
2019-05-31,255842.0
2019-04-30,254854.0
2019-03-31,254475.0
2019-02-28,255848.0
2019-01-31,257093.0
2018-12-31,258223.0
2018-11-30,257376.0
2018-10-31,254370.0
2018-09-30,251383.0
2018-08-31,249523.0
2018-07-31,247239.0
2018-06-30,246424.0
2018-05-31,244704.0
2018-04-30,244141.0
2018-03-31,241309.0
2018-02-28,238645.0
2018-01-31,235986.0
2017-12-31,233426.0
2017-11-30,231742.0
2017-10-31,230941.0
2017-09-30,228638.0
2017-08-31,225065.0
2017-07-31,221172.0
2017-06-30,218446.0
2017-05-31,215990.0
2017-04-30,213053.0
2017-03-31,210219.0
2017-02-28,208327.0
2017-01-31,206510.0
2016-12-31,205622.0
2016-11-30,204146.0
2016-10-31,202816.0
2016-09-30,201745.0
2016-08-31,199927.0
2016-07-31,200341.0
2016-06-30,199482.0
2016-05-31,198896.0
2016-04-30,196390.0
2016-03-31,195088.0
2016-02-29,195062.0
2016-01-31,194531.0
2015-12-31,192742.0
2015-11-30,188137.0
2015-10-31,183429.0
2015-09-30,179802.0
2015-08-31,179284.0
2015-07-31,177406.0
2015-06-30,175004.0
2015-05-31,172797.0
2015-04-30,173019.0
2015-03-31,172156.0
2015-02-28,169407.0
2015-01-31,165590.0
2014-12-31,162882.0
2014-11-30,162424.0
2014-10-31,162573.0
2014-09-30,162882.0
2014-08-31,161809.0
2014-07-31,160597.0
2014-06-30,159760.0
2014-05-31,158182.0
2014-04-30,155212.0
2014-03-31,152849.0
2014-02-28,150847.0
2014-01-31,150801.0
2013-12-31,150228.0
2013-11-30,150353.0
2013-10-31,149693.0
2013-09-30,148315.0
2013-08-31,146069.0
2013-07-31,144720.0
2013-06-30,143599.0
2013-05-31,142847.0
2013-04-30,141647.0
2013-03-31,140493.0
2013-02-28,139237.0
2013-01-31,137460.0
2012-12-31,135683.0
2012-11-30,134034.0
2012-10-31,132886.0
2012-09-30,131627.0
2012-08-31,131301.0
2012-07-31,130881.0
2012-06-30,130736.0
2012-05-31,130443.0
2012-04-30,130414.0
2012-03-31,130463.0
2012-02-29,130612.0
2012-01-31,131158.0
2011-12-31,131911.0
2011-11-30,132132.0
2011-10-31,132121.0
2011-09-30,132147.0
2011-08-31,131321.0
2011-07-31,130863.0
2011-06-30,130177.0
2011-05-31,130099.0
2011-04-30,130118.0
2011-03-31,130215.0
2011-02-28,130930.0
2011-01-31,131951.0
2010-12-31,132703.0
2010-11-30,133665.0
2010-10-31,133918.0
2010-09-30,134453.0
2010-08-31,135470.0
2010-07-31,135363.0
2010-06-30,135275.0
2010-05-31,135135.0
2010-04-30,136183.0
2010-03-31,137494.0
2010-02-28,138444.0
2010-01-31,138318.0
2009-12-31,138134.0
2009-11-30,137945.0
2009-10-31,139026.0
2009-09-30,140259.0
2009-08-31,141462.0
2009-07-31,142638.0
2009-06-30,144324.0
2009-05-31,145726.0
2009-04-30,147038.0
2009-03-31,148211.0
2009-02-28,149192.0
2009-01-31,149794.0
2008-12-31,149972.0
2008-11-30,150099.0
2008-10-31,150779.0
2008-09-30,152266.0
2008-08-31,154234.0
2008-07-31,156322.0
2008-06-30,157321.0
2008-05-31,157092.0
2008-04-30,154872.0
2008-03-31,151243.0
2008-02-29,148517.0
2008-01-31,146643.0
2007-12-31,146842.0
2007-11-30,145062.0
2007-10-31,141892.0
2007-09-30,136527.0
2007-08-31,131441.0
2007-07-31,127517.0
2007-06-30,124317.0
2007-05-31,122798.0
2007-04-30,121579.0
2007-03-31,120771.0
2007-02-28,118425.0
2007-01-31,116447.0
2006-12-31,114319.0
2006-11-30,113577.0
2006-10-31,113221.0
2006-09-30,112463.0
2006-08-31,111274.0
2006-07-31,110135.0
2006-06-30,108334.0
2006-05-31,106245.0
2006-04-30,103496.0
2006-03-31,102031.0
2006-02-28,101455.0
2006-01-31,100631.0
2005-12-31,99527.0
2005-11-30,98357.0
2005-10-31,97525.0
2005-09-30,97816.0
2005-08-31,98567.0
2005-07-31,99152.0
2005-06-30,100447.0
2005-05-31,100668.0
2005-04-30,102495.0
2023-11-30,705838.112905052
2023-10-31,705260.467570736
2023-09-30,704328.074439939
2023-08-31,701501.135850556
2023-07-31,695755.054728397
2023-06-30,690187.223950617
2023-05-31,684122.567724207
2023-04-30,679289.429994061
2023-03-31,675165.947629155
2023-02-28,674842.721558209
2023-01-31,676859.366812316
2022-12-31,681444.573840226
2022-11-30,685057.995920052
2022-10-31,689998.255111157
2022-09-30,695433.224281866
2022-08-31,702945.519887561
2022-07-31,706923.032896319
2022-06-30,707560.892952371
2022-05-31,702270.127728322
2022-04-30,693676.235787424
2022-03-31,682996.87901026
2022-02-28,671894.437124823
2022-01-31,664743.185193752
2021-12-31,660581.079572037
2021-11-30,659145.870474502
2021-10-31,656629.42958724
2021-09-30,651516.638642486
2021-08-31,642428.297342498
2021-07-31,629780.383376755
2021-06-30,613026.999479339
2021-05-31,596992.33239394
2021-04-30,583061.354561878
2021-03-31,570912.234899368
2021-02-28,559464.09815439
2021-01-31,546692.269232412
2020-12-31,533836.749600877
2020-11-30,519959.44946532
2020-10-31,506737.990613201
2020-09-30,496426.087850321
2020-08-31,490100.285887389
2020-07-31,487683.612946553
2020-06-30,486921.336450836
2020-05-31,485608.719842901
2020-04-30,482410.65837272
2020-03-31,478836.063350424
2020-02-29,476767.248844479
2020-01-31,474717.253952757
2019-12-31,472081.434851842
2019-11-30,467066.140350455
2019-10-31,462900.840709353
2019-09-30,459541.515142764
2019-08-31,457971.241381305
2019-07-31,457056.521412668
2019-06-30,455552.31344327
2019-05-31,453800.00631229
2019-04-30,451382.915471759
2019-03-31,450643.323160963
2019-02-28,450366.932054421
2019-01-31,450689.477805802
2018-12-31,449258.362846362
2018-11-30,447260.822348805
2018-10-31,444794.440762382
2018-09-30,442278.067912671
2018-08-31,438178.722711986
2018-07-31,434070.382782225
2018-06-30,429986.906763031
2018-05-31,426889.304992403
2018-04-30,423302.117473046
2018-03-31,420136.85316382
2018-02-28,417940.047431043
2018-01-31,416693.425776968
2017-12-31,415828.013108115
2017-11-30,414810.901380485
2017-10-31,413783.9712179
2017-09-30,413447.740750168
2017-08-31,411972.807967835
2017-07-31,409696.821833378
2017-06-30,406628.865802994
2017-05-31,403830.769691163
2017-04-30,400734.674663004
2017-03-31,396470.704273898
2017-02-28,392769.338262327
2017-01-31,389597.407706812
2016-12-31,386760.12302982
2016-11-30,383480.623895985
2016-10-31,380427.14163592
2016-09-30,378523.308861472
2016-08-31,377584.359493786
2016-07-31,376483.520239274
2016-06-30,375264.515366523
2016-05-31,372899.21126742
2016-04-30,371649.013046534
2016-03-31,371026.284740504
2016-02-29,372149.798627961
2016-01-31,372870.489470216
2015-12-31,372709.68498344
2015-11-30,370665.252831277
2015-10-31,368266.395571568
2015-09-30,366165.745338278
2015-08-31,364681.949730013
2015-07-31,362488.181216905
2015-06-30,358188.757915213
2015-05-31,352693.974712938
2015-04-30,347339.862020699
2015-03-31,343160.151291346
2015-02-28,341884.221928374
2015-01-31,341755.223935663
2014-12-31,341169.811891937
2014-11-30,338953.289800667
2014-10-31,336480.284851699
2014-09-30,335395.245618068
2014-08-31,334963.36541752
2014-07-31,333521.341360883
2014-06-30,331252.765858958
2014-05-31,327355.175651974
2014-04-30,323127.968287511
2014-03-31,319636.832788681
2014-02-28,317504.384781561
2014-01-31,316397.555626752
2013-12-31,315171.663261355
2013-11-30,313597.704003603
2013-10-31,311616.790025328
2013-09-30,309036.822282594
2013-08-31,306953.31151766
2013-07-31,304198.459627312
2013-06-30,302330.982131001
2013-05-31,299987.551132097
2013-04-30,298168.65329306
2013-03-31,295505.292842192
2013-02-28,293348.743662178
2013-01-31,292069.531843841
2012-12-31,292205.589040203
2012-11-30,292602.072176906
2012-10-31,292465.008862281
2012-09-30,292266.773294346
2012-08-31,291394.881736805
2012-07-31,290420.032829518
2012-06-30,288041.98221181
2012-05-31,285376.512160082
2012-04-30,282582.134882423
2012-03-31,310586.0
2012-02-29,310730.0
2012-01-31,268217.578768405
2011-12-31,264696.494448315
2011-11-30,264809.616844967
2011-10-31,265561.681245643
2011-09-30,266375.086111964
2011-08-31,267256.612682046
2011-07-31,267887.66396535
2011-06-30,268783.28655629
2011-05-31,269708.411724487
2011-04-30,270815.922835896
2011-03-31,271804.000424602
2011-02-28,273926.650215593
2011-01-31,275782.098435626
2010-12-31,277862.844467516
2010-11-30,278738.940552155
2010-10-31,279957.055175015
2010-09-30,281047.549486833
2010-08-31,282886.594736298
2010-07-31,284649.321971687
2010-06-30,286492.221262319
2010-05-31,287628.768457189
2010-04-30,288891.06117041
2010-03-31,289785.116886975
2010-02-28,290944.239957795
2010-01-31,291521.525961795
2009-12-31,292453.234038294
2009-11-30,292950.727356344
2009-10-31,293279.000440959
2009-09-30,292402.000363654
2009-08-31,293224.384874959
2009-07-31,295307.380205753
2009-06-30,299508.411714538
2009-05-31,302708.119402019
2009-04-30,305795.930306201
2009-03-31,307873.867421288
2009-02-28,309027.677025579
2009-01-31,309868.051159731
2008-12-31,365117.0
2008-11-30,368696.0
2008-10-31,373655.0
2008-09-30,378941.0
2008-08-31,383520.0
2008-07-31,386172.0
2008-06-30,385883.0
2008-05-31,382832.0
2008-04-30,380566.0
2008-03-31,378782.0
2008-02-29,377153.0
2008-01-31,376333.0
2007-12-31,373469.0
2007-11-30,371107.0
2007-10-31,364965.0
2007-09-30,361588.0
2007-08-31,355396.0
2007-07-31,353816.0
2007-06-30,351267.0
2007-05-31,352315.0
2007-04-30,349584.0
2007-03-31,348229.0
2007-02-28,345143.0
2007-01-31,342454.0
2006-12-31,340502.0
2006-11-30,338538.0
2006-10-31,339638.0
2006-09-30,339510.0
2006-08-31,338702.0
2006-07-31,333571.0
2006-06-30,327973.0
2006-05-31,322215.0
2006-04-30,317993.0
2006-03-31,312085.0
2006-02-28,306668.0
2006-01-31,300196.0
2005-12-31,293365.0
2005-11-30,285507.0
2005-10-31,276391.0
2005-09-30,266615.0
2005-08-31,257738.0
2005-07-31,253343.0
2005-06-30,250625.0
2023-11-30,470742.15971154
2023-10-31,472271.363892965
2023-09-30,473447.349820135
2023-08-31,473373.103171352
2023-07-31,473312.632026864
2023-06-30,472875.785517303
2023-05-31,471647.904434912
2023-04-30,469276.420617251
2023-03-31,467265.205022589
2023-02-28,467394.57370467
2023-01-31,469403.896834273
2022-12-31,472591.502435398
2022-11-30,475354.334060765
2022-10-31,478457.552619401
2022-09-30,481338.082042904
2022-08-31,484793.090442784
2022-07-31,486226.072829402
2022-06-30,485882.575141921
2022-05-31,483229.197293819
2022-04-30,478707.581853589
2022-03-31,472190.085802744
2022-02-28,463969.120316159
2022-01-31,457518.882854047
2021-12-31,452789.766456403
2021-11-30,452355.617301341
2021-10-31,453334.842030886
2021-09-30,456429.408593476
2021-08-31,457684.039348458
2021-07-31,455269.129948469
2021-06-30,448932.478689443
2021-05-31,440486.659937126
2021-04-30,431808.425275018
2021-03-31,422416.320679019
2021-02-28,413546.342271842
2021-01-31,405809.04571071
2020-12-31,399636.377425387
2020-11-30,393717.075872582
2020-10-31,387055.995857471
2020-09-30,380965.591505946
2020-08-31,375835.093271084
2020-07-31,373246.559158421
2020-06-30,371338.563843185
2020-05-31,368823.366079998
2020-04-30,364545.163541666
2020-03-31,360036.19806478
2020-02-29,356539.812592996
2020-01-31,354360.307998136
2019-12-31,352234.884247792
2019-11-30,349310.541932799
2019-10-31,345422.202562625
2019-09-30,341314.095362766
2019-08-31,338210.977240621
2019-07-31,335196.662220631
2019-06-30,332379.822601171
2019-05-31,329190.835108098
2019-04-30,326659.084938255
2019-03-31,325473.543106539
2019-02-28,325683.80379449
2019-01-31,326017.980849032
2018-12-31,325286.419621244
2018-11-30,323322.546151173
2018-10-31,321363.965584877
2018-09-30,319479.937353252
2018-08-31,316297.260848714
2018-07-31,312915.538266341
2018-06-30,308659.16486067
2018-05-31,306008.763914566
2018-04-30,303318.926074427
2018-03-31,301444.305280876
2018-02-28,299450.161203935
2018-01-31,297255.845092836
2017-12-31,294589.528478929
2017-11-30,292033.347587524
2017-10-31,289714.181572939
2017-09-30,288147.046455733
2017-08-31,285924.238787976
2017-07-31,283997.763109177
2017-06-30,281880.79762917
2017-05-31,279865.762013554
2017-04-30,277335.412799216
2017-03-31,275356.535915711
2017-02-28,274654.079074532
2017-01-31,274293.398333775
2016-12-31,272938.494987635
2016-11-30,270209.164257334
2016-10-31,267200.277805488
2016-09-30,264256.46447514
2016-08-31,261505.161610596
2016-07-31,259084.918469858
2016-06-30,257362.728268918
2016-05-31,256016.382469541
2016-04-30,255534.166918628
2016-03-31,255020.79024293
2016-02-29,254479.954809198
2016-01-31,253345.775787122
2015-12-31,252009.061420023
2015-11-30,249776.421378669
2015-10-31,247155.340121812
2015-09-30,244144.924929922
2015-08-31,241817.873285343
2015-07-31,239492.236183608
2015-06-30,236635.664785331
2015-05-31,233713.538907261
2015-04-30,231282.421126713
2015-03-31,230165.449115575
2015-02-28,230458.927091484
2015-01-31,230485.311520148
2014-12-31,229948.623689696
2014-11-30,228900.030602029
2014-10-31,228265.718386291
2014-09-30,228164.487063107
2014-08-31,227761.304710136
2014-07-31,227375.207902625
2014-06-30,226654.16785109
2014-05-31,225720.838166195
2014-04-30,224206.015511885
2014-03-31,222915.061417807
2014-02-28,222036.466753549
2014-01-31,221345.381294642
2013-12-31,220616.954992811
2013-11-30,219488.900847371
2013-10-31,218822.024020593
2013-09-30,218371.317645182
2013-08-31,218135.485087798
2013-07-31,217188.986141006
2013-06-30,215808.610412749
2013-05-31,214093.134996561
2013-04-30,212363.530557572
2013-03-31,210652.958393457
2013-02-28,209347.622745287
2013-01-31,207529.345381158
2012-12-31,205998.297292788
2012-11-30,203980.725096302
2012-10-31,203040.238259352
2012-09-30,202287.915863076
2012-08-31,201722.007579621
2012-07-31,201154.649778244
2012-06-30,200174.778373847
2012-05-31,199186.505247552
2012-04-30,198013.743181351
2012-03-31,197062.278232313
2012-02-29,196670.693171836
2012-01-31,196392.172269517
2011-12-31,196215.420353134
2011-11-30,195710.494332047
2011-10-31,195589.102279015
2011-09-30,195610.525730392
2011-08-31,196095.040043763
2011-07-31,196731.492981721
2011-06-30,197172.315986534
2011-05-31,197283.275201926
2011-04-30,198058.604321873
2011-03-31,198573.445526816
2011-02-28,198311.254265713
2011-01-31,197623.509503093
2010-12-31,197828.064591848
2010-11-30,199036.032173091
2010-10-31,200478.753741458
2010-09-30,201839.213080517
2010-08-31,203475.8748367
2010-07-31,204078.290048328
2010-06-30,204464.994051694
2010-05-31,204386.226616471
2010-04-30,204719.253939577
2010-03-31,204944.05350824
2010-02-28,205266.315154476
2010-01-31,205681.263021913
2009-12-31,206469.934085035
2009-11-30,207233.373938461
2009-10-31,207842.25068687
2009-09-30,207187.011108222
2009-08-31,207381.136183666
2009-07-31,208176.740369657
2009-06-30,210458.450370313
2009-05-31,212592.940660906
2009-04-30,214608.21259264
2009-03-31,216109.505676503
2009-02-28,216698.751534435
2009-01-31,216977.415319141
2008-12-31,222299.0
2008-11-30,223707.0
2008-10-31,225199.0
2008-09-30,226928.0
2008-08-31,227748.0
2008-07-31,227810.0
2008-06-30,226912.0
2008-05-31,228629.0
2008-04-30,229818.0
2008-03-31,231823.0
2008-02-29,231165.0
2008-01-31,230600.0
2007-12-31,228960.0
2007-11-30,227415.0
2007-10-31,225720.0
2007-09-30,225056.0
2007-08-31,223467.0
2007-07-31,221633.0
2007-06-30,219665.0
2007-05-31,217239.0
2007-04-30,214948.0
2007-03-31,210912.0
2007-02-28,207854.0
2007-01-31,205542.0
2006-12-31,203765.0
2006-11-30,201578.0
2006-10-31,198769.0
2006-09-30,196250.0
2006-08-31,195659.0
2006-07-31,195178.0
2006-06-30,193738.0
2006-05-31,191296.0
2006-04-30,189523.0
2006-03-31,187820.0
2006-02-28,185211.0
2006-01-31,181828.0
2005-12-31,179753.0
2005-11-30,177856.0
2005-10-31,176493.0
2005-09-30,174709.0
2005-08-31,172277.0
2005-07-31,170085.0
2005-06-30,168817.0
2005-05-31,168154.0
2005-04-30,167234.0
2005-03-31,166984.0
2005-02-28,167057.0
2005-01-31,168314.0
2023-11-30,494248.343241966
2023-10-31,493671.958118046
2023-09-30,496509.108572387
2023-08-31,500774.368661282
2023-07-31,503638.321479509
2023-06-30,504594.21265638
2023-05-31,503695.177388466
2023-04-30,503582.703505988
2023-03-31,502986.391615359
2023-02-28,505656.427584792
2023-01-31,509487.207783358
2022-12-31,514093.336471483
2022-11-30,516372.095569358
2022-10-31,519036.933713589
2022-09-30,524139.507883366
2022-08-31,530950.05061949
2022-07-31,534567.267996063
2022-06-30,533531.293731941
2022-05-31,527862.895291254
2022-04-30,519732.511493886
2022-03-31,509105.014816125
2022-02-28,497029.371870545
2022-01-31,488127.540530091
2021-12-31,481927.587376938
2021-11-30,478710.107131125
2021-10-31,476079.408722907
2021-09-30,473013.584485464
2021-08-31,468737.022126299
2021-07-31,461895.138522401
2021-06-30,451908.951988305
2021-05-31,441527.03589871
2021-04-30,431312.289748881
2021-03-31,421922.555180388
2021-02-28,411889.291459272
2021-01-31,400510.810422648
2020-12-31,389497.085304457
2020-11-30,379704.646113536
2020-10-31,371028.159815256
2020-09-30,363662.670808091
2020-08-31,357257.219582214
2020-07-31,352993.225208594
2020-06-30,350254.081146845
2020-05-31,347087.740834878
2020-04-30,344170.176307129
2020-03-31,341942.011038956
2020-02-29,340866.385833487
2020-01-31,339242.380397379
2019-12-31,336991.558723362
2019-11-30,334293.70666943
2019-10-31,331702.987244379
2019-09-30,329067.09643325
2019-08-31,327156.267084703
2019-07-31,325368.602980659
2019-06-30,324201.55062456
2019-05-31,322973.060731819
2019-04-30,320789.41549484
2019-03-31,317852.548606832
2019-02-28,315098.788302015
2019-01-31,313472.633217411
2018-12-31,311836.394174245
2018-11-30,310179.828786687
2018-10-31,309041.72724573
2018-09-30,308389.740020288
2018-08-31,306002.529755995
2018-07-31,303478.698319352
2018-06-30,301625.203567911
2018-05-31,300948.369674799
2018-04-30,298890.995157834
2018-03-31,296060.346126416
2018-02-28,293128.330516424
2018-01-31,291967.467304258
2017-12-31,291499.90780448
2017-11-30,292080.226665524
2017-10-31,292728.85578852
2017-09-30,293696.094526789
2017-08-31,294120.332973848
2017-07-31,294171.113486362
2017-06-30,292915.288574921
2017-05-31,290870.649734139
2017-04-30,288100.666728645
2017-03-31,285675.434392338
2017-02-28,283718.716303363
2017-01-31,282274.405529909
2016-12-31,281289.844340697
2016-11-30,281288.486431436
2016-10-31,281308.495408794
2016-09-30,281237.200282317
2016-08-31,280674.710274187
2016-07-31,280287.83912959
2016-06-30,280182.086166098
2016-05-31,280286.312882551
2016-04-30,281466.683656218
2016-03-31,281975.290574309
2016-02-29,283561.550392744
2016-01-31,268408.0
2015-12-31,265454.0
2015-11-30,262778.0
2015-10-31,260181.0
2015-09-30,257317.0
2015-08-31,254341.0
2015-07-31,251510.0
2015-06-30,249423.0
2015-05-31,247582.0
2015-04-30,245481.0
2015-03-31,243223.0
2015-02-28,241567.0
2015-01-31,240616.0
2014-12-31,239397.0
2014-11-30,238080.0
2014-10-31,236666.0
2014-09-30,235710.0
2014-08-31,234474.0
2014-07-31,233316.0
2014-06-30,231742.0
2014-05-31,230249.0
2014-04-30,228774.0
2014-03-31,227493.0
2014-02-28,226057.0
2014-01-31,224668.0
2013-12-31,223524.0
2013-11-30,222262.0
2013-10-31,220958.0
2013-09-30,219543.0
2013-08-31,218659.0
2013-07-31,217484.0
2013-06-30,216444.0
2013-05-31,214647.0
2013-04-30,213460.0
2013-03-31,211893.0
2013-02-28,210919.0
2013-01-31,209651.0
2012-12-31,208455.0
2012-11-30,207194.0
2012-10-31,206122.0
2012-09-30,205422.0
2012-08-31,204687.0
2012-07-31,204316.0
2012-06-30,204203.0
2012-05-31,204802.0
2012-04-30,204804.0
2012-03-31,205003.0
2012-02-29,205139.0
2012-01-31,205372.0
2011-12-31,205179.0
2011-11-30,204746.0
2011-10-31,204613.0
2011-09-30,205075.0
2011-08-31,205733.0
2011-07-31,206374.0
2011-06-30,206641.0
2011-05-31,207282.0
2011-04-30,208409.0
2011-03-31,209512.0
2011-02-28,211272.0
2011-01-31,213895.0
2010-12-31,216667.0
2010-11-30,218309.0
2010-10-31,217591.0
2010-09-30,216959.0
2010-08-31,216767.0
2010-07-31,217145.0
2010-06-30,217143.0
2010-05-31,216488.0
2010-04-30,216678.0
2010-03-31,217511.0
2010-02-28,215851.0
2010-01-31,213036.0
2009-12-31,209975.0
2009-11-30,210546.0
2009-10-31,213757.0
2009-09-30,215387.0
2009-08-31,215504.0
2009-07-31,214915.0
2009-06-30,215929.0
2009-05-31,217019.0
2009-04-30,218089.0
2009-03-31,218855.0
2009-02-28,221356.0
2009-01-31,223047.0
2008-12-31,226166.0
2008-11-30,227624.0
2008-10-31,229597.0
2008-09-30,232103.0
2008-08-31,235226.0
2008-07-31,238298.0
2008-06-30,239892.0
2008-05-31,241861.0
2008-04-30,240893.0
2008-03-31,239183.0
2008-02-29,237645.0
2008-01-31,238965.0
2007-12-31,240056.0
2007-11-30,240079.0
2007-10-31,238952.0
2007-09-30,238580.0
2007-08-31,238520.0
2007-07-31,238761.0
2007-06-30,238324.0
2007-05-31,237154.0
2007-04-30,235633.0
2007-03-31,234671.0
2007-02-28,233291.0
2007-01-31,231192.0
2006-12-31,227717.0
2006-11-30,225372.0
2006-10-31,224069.0
2006-09-30,222690.0
2006-08-31,221524.0
2006-07-31,220426.0
2006-06-30,219269.0
2006-05-31,215387.0
2006-04-30,211590.0
2006-03-31,208008.0
2006-02-28,205855.0
2006-01-31,203024.0
2005-12-31,200897.0
2005-11-30,198669.0
2005-10-31,196120.0
2005-09-30,193363.0
2005-08-31,190373.0
2005-07-31,187329.0
2005-06-30,184806.0
2005-05-31,184326.0
2005-04-30,184563.0
2005-03-31,185626.0
2023-11-30,215681.276760725
2023-10-31,216015.920794466
2023-09-30,217125.082158766
2023-08-31,217968.241582308
2023-07-31,218632.153184462
2023-06-30,217805.72086466
2023-05-31,215211.368045253
2023-04-30,211769.627287435
2023-03-31,210098.56721604
2023-02-28,211880.809008767
2023-01-31,214726.205015217
2022-12-31,216953.432347659
2022-11-30,216884.971382651
2022-10-31,216451.37772274
2022-09-30,216237.263797575
2022-08-31,218028.529919245
2022-07-31,220953.4877836
2022-06-30,223258.641970594
2022-05-31,222120.132357116
2022-04-30,218245.027366944
2022-03-31,212608.517254745
2022-02-28,207578.935432745
2022-01-31,204754.429568781
2021-12-31,204054.794078595
2021-11-30,204877.830456047
2021-10-31,205808.244364133
2021-09-30,208246.169636038
2021-08-31,211310.964943836
2021-07-31,212753.379517942
2021-06-30,211419.76708131
2021-05-31,209053.897391945
2021-04-30,206453.555562223
2021-03-31,204088.692435096
2021-02-28,201503.441776115
2021-01-31,199276.827579853
2020-12-31,196853.994280509
2020-11-30,193999.217631369
2020-10-31,190690.257257419
2020-09-30,186938.359547384
2020-08-31,182954.933142562
2020-07-31,179133.679919338
2020-06-30,177727.790961594
2020-05-31,178068.877531509
2020-04-30,179503.909578428
2020-03-31,180596.836302847
2020-02-29,182270.73926494
2020-01-31,183408.88394605
2019-12-31,183021.741271331
2019-11-30,180481.659655
2019-10-31,177960.820060398
2019-09-30,175650.594957472
2019-08-31,173763.730340376
2019-07-31,172373.554970703
2019-06-30,171345.213127382
2019-05-31,170635.918562841
2019-04-30,168934.408878462
2019-03-31,166924.204855375
2019-02-28,164759.514892552
2019-01-31,163407.76887849
2018-12-31,162209.087404171
2018-11-30,161084.251150373
2018-10-31,159994.485815152
2018-09-30,158853.651492832
2018-08-31,157419.951019276
2018-07-31,156094.821630276
2018-06-30,154721.439857611
2018-05-31,153441.897077139
2018-04-30,151146.991324879
2018-03-31,148767.87351109
2018-02-28,145832.084568922
2018-01-31,143210.625930211
2017-12-31,140792.680283528
2017-11-30,138843.764715582
2017-10-31,136563.856243218
2017-09-30,134410.709781202
2017-08-31,132273.083365814
